Horizon started successfully.
[2019-05-14 17:36:36][8167] Processing: App\Jobs\ProcessDois
[2019-05-14 17:36:37][8167] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:36:37][8168] Processing: App\Jobs\ProcessDois
[2019-05-14 17:36:38][8168] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:36:38][8169] Processing: App\Jobs\ProcessDois
[2019-05-14 17:36:38][8169] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:36:38][8170] Processing: App\Jobs\ProcessDois
[2019-05-14 17:36:39][8170] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:36:39][8171] Processing: App\Jobs\ProcessDois
[2019-05-14 17:36:40][8171] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:36:40][8172] Processing: App\Jobs\ProcessDois
[2019-05-14 17:36:40][8172] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:36:40][8173] Processing: App\Jobs\ProcessDois
[2019-05-14 17:36:41][8173] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:36:41][8174] Processing: App\Jobs\ProcessDois
[2019-05-14 17:36:42][8174] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:36:42][8175] Processing: App\Jobs\ProcessDois
[2019-05-14 17:36:42][8175] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:36:42][8176] Processing: App\Jobs\ProcessDois
[2019-05-14 17:36:44][8176] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:36:44][8177] Processing: App\Jobs\ProcessDois
[2019-05-14 17:36:44][8177] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:36:44][8178] Processing: App\Jobs\ProcessDois
[2019-05-14 17:36:45][8178] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:36:45][8179] Processing: App\Jobs\ProcessDois
[2019-05-14 17:36:46][8179] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:36:46][8180] Processing: App\Jobs\ProcessDois
[2019-05-14 17:36:46][8180] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:36:46][8181] Processing: App\Jobs\ProcessDois
[2019-05-14 17:36:47][8181] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:36:47][8182] Processing: App\Jobs\ProcessDois
[2019-05-14 17:36:48][8182] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:36:48][8183] Processing: App\Jobs\ProcessDois
[2019-05-14 17:36:48][8183] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:36:48][8184] Processing: App\Jobs\ProcessDois
[2019-05-14 17:36:49][8184] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:36:49][8185] Processing: App\Jobs\ProcessDois
[2019-05-14 17:36:50][8185] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:36:50][8186] Processing: App\Jobs\ProcessDois
[2019-05-14 17:36:51][8186] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:36:51][8187] Processing: App\Jobs\ProcessDois
[2019-05-14 17:36:51][8187] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:36:51][8188] Processing: App\Jobs\ProcessDois
[2019-05-14 17:36:52][8188] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:36:52][8189] Processing: App\Jobs\ProcessDois
[2019-05-14 17:36:53][8189] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:36:53][8190] Processing: App\Jobs\ProcessDois
[2019-05-14 17:36:53][8190] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:36:53][8191] Processing: App\Jobs\ProcessDois
[2019-05-14 17:36:54][8191] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:36:54][8192] Processing: App\Jobs\ProcessDois
[2019-05-14 17:36:55][8192] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:36:55][8193] Processing: App\Jobs\ProcessDois
[2019-05-14 17:36:56][8193] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:36:56][8194] Processing: App\Jobs\ProcessDois
[2019-05-14 17:36:56][8194] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:36:56][8195] Processing: App\Jobs\ProcessDois
[2019-05-14 17:36:57][8195] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:36:57][8196] Processing: App\Jobs\ProcessDois
[2019-05-14 17:36:58][8196] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:36:58][8197] Processing: App\Jobs\ProcessDois
[2019-05-14 17:36:59][8197] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:36:59][8198] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:00][8198] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:00][8199] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:00][8199] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:00][8200] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:01][8200] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:01][8201] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:02][8201] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:02][8202] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:02][8202] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:02][8203] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:03][8203] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:03][8204] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:04][8204] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:04][8205] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:05][8205] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:05][8206] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:05][8206] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:05][8207] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:06][8207] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:06][8208] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:07][8208] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:07][8209] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:07][8209] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:07][8210] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:08][8210] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:08][8211] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:08][8211] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:08][8212] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:09][8212] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:09][8213] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:10][8213] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:10][8214] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:10][8214] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:10][8215] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:11][8215] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:11][8216] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:12][8216] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:12][8217] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:12][8217] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:12][8218] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:13][8218] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:13][8219] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:14][8219] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:14][8220] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:14][8220] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:14][8221] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:15][8221] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:15][8222] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:16][8222] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:16][8223] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:16][8223] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:16][8224] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:17][8224] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:17][8225] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:18][8225] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:18][8226] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:18][8226] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:18][8227] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:19][8227] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:19][8228] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:20][8228] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:20][8229] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:20][8229] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:20][8230] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:21][8230] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:21][8231] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:21][8231] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:21][8232] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:22][8232] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:22][8233] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:23][8233] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:23][8234] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:23][8234] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:23][8235] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:24][8235] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:24][8236] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:24][8236] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:24][8237] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:25][8237] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:25][8238] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:26][8238] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:26][8239] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:26][8239] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:26][8240] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:27][8240] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:27][8241] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:27][8241] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:27][8242] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:28][8242] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:28][8243] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:29][8243] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:29][8244] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:29][8244] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:29][8245] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:30][8245] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:30][8246] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:31][8246] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:31][8247] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:31][8247] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:31][8248] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:32][8248] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:32][8249] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:33][8249] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:33][8250] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:33][8250] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:33][8251] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:34][8251] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:34][8252] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:34][8252] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:34][8253] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:35][8253] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:35][8254] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:36][8254] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:36][8255] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:36][8255] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:36][8256] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:37][8256] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:37][8257] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:38][8257] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:38][8258] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:38][8258] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:38][8259] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:39][8259] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:39][8260] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:39][8260] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:39][8261] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:40][8261] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:40][8262] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:41][8262] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:41][8263] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:41][8263] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:41][8264] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:42][8264] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:42][8265] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:42][8265] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:42][8266] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:43][8266] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:43][8267] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:44][8267] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:44][8268] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:44][8268] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:44][8269] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:45][8269] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:45][8270] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:46][8270] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:46][8271] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:46][8271] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:46][8272] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:47][8272] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:47][8273] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:48][8273] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:48][8274] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:48][8274] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:48][8275] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:49][8275] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:49][8276] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:49][8276] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:49][8277] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:50][8277] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:50][8278] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:51][8278] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:51][8279] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:51][8279] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:51][8280] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:52][8280] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:52][8281] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:53][8281] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:53][8282] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:54][8282] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:54][8283] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:54][8283] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:54][8284] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:55][8284] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:55][8285] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:55][8285] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:55][8286] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:56][8286] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:56][8287] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:56][8287] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:56][8288] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:57][8288] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:57][8289] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:58][8289] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:58][8290] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:58][8290] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:58][8291] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:59][8291] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:59][8292] Processing: App\Jobs\ProcessDois
[2019-05-14 17:37:59][8292] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:37:59][8293] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:00][8293] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:00][8294] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:01][8294] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:01][8295] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:01][8295] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:01][8296] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:02][8296] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:02][8297] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:03][8297] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:03][8298] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:04][8298] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:04][8299] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:04][8299] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:04][8300] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:05][8300] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:05][8301] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:05][8301] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:05][8302] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:06][8302] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:06][8303] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:06][8303] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:06][8304] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:07][8304] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:07][8305] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:08][8305] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:08][8306] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:08][8306] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:08][8307] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:09][8307] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:09][8308] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:09][8308] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:09][8309] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:10][8309] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:10][8310] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:11][8310] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:11][8311] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:11][8311] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:11][8312] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:12][8312] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:12][8313] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:12][8313] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:12][8314] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:13][8314] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:13][8315] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:14][8315] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:14][8316] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:14][8316] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:14][8317] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:15][8317] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:15][8318] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:15][8318] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:15][8319] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:16][8319] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:16][8320] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:17][8320] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:17][8321] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:17][8321] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:17][8322] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:18][8322] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:18][8323] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:19][8323] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:19][8324] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:19][8324] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:19][8325] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:20][8325] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:20][8326] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:20][8326] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:20][8327] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:21][8327] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:21][8328] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:22][8328] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:22][8329] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:22][8329] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:22][8330] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:23][8330] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:23][8331] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:23][8331] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:23][8332] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:24][8332] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:24][8333] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:25][8333] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:25][8334] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:25][8334] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:25][8335] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:26][8335] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:26][8336] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:27][8336] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:27][8337] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:27][8337] Processed:  App\Jobs\ProcessDois
[2019-05-14 17:38:27][8338] Processing: App\Jobs\ProcessDois
[2019-05-14 17:38:28][8338] Processed:  App\Jobs\ProcessDois
